AD_ID;COD;DES
90488;130419;Agiografia I
90489;130420;Museografia - LM
90490;130421;Letteratura latina I
89725;121114;Finanza aziendale progredito
89730;145198;Biologia dei sistemi
89731;145199;Biotecnologie cellulari e microbiche
89732;145200;Fisiologia
89803;155202;Elements of International and European Union Law
89806;155205;English Language
89807;155206;French Language Laboratory
89809;155208;German Language Laboratory
89817;155216;Sociology of International Relations
89819;155218;Micro and Macroeconomics of Development
89822;155221;International Institutions and Development Policy
89908;145254;Fisica generale III
89915;145256;Statistics of Stochastic Processes
89926;145258;Geometric Measure Theory
89928;145260;Mathematical Physics of Quantum Relativistic Theories
89938;121145;Crash course - Mathematics
89985;145269;Tirocini/conoscenze utili per l'inserimento nel mondo del lavoro
90001;145272;Econometria
90003;120087;Diritto commerciale
90025;0332H/1;Gestione risorse energetiche
90026;0332H/2;Progettazione nei contesti di cooperazione internazionale
90027;0332H/3;Risanamento e gestione risorse ambientali
90048;130364;Prova linguistica (livello B2) - Spagnolo
90057;25843;Economia politica
90058;25844;Istituzioni di diritto pubblico
90059;25845;Sistemi giuridici comparati
90063;25849;Diritto penale
90066;25852;Diritto civile
90068;25854;Diritto del lavoro
90069;25855;Diritto penale corso avanzato
90070;25856;Diritto processuale civile
90071;25857;Procedura penale
90084;130371;Letteratura spagnola III
90086;130373;Letteratura tedesca III
90091;130378;Organizzazione aziendale
90093;130380;Lingua spagnola III
90100;121156;Seminari giuridici su competitività, innovazione e reti di imprese
90103;MAT09;Applications of mathematical logic
90110;152033;Elementi di psicologia del ragionamento
90260;152060;Test per la selezione e valutazione del personale
90262;130384;Pedagogia generale e sociale III
90270;130392;Letterature comparate I - LM
90302;145285;Statistical Field Theory
90397;25865;Storia del pensiero giuridico moderno II
90400;25868;Diritto delle istituzioni internazionali
90404;25872;Procedura penale europea. Cooperazione giudiziaria e di polizia nell'UE
90405;25873;Teoria e pratica delle ADR e della mediazione civile e commerciale
90407;25875;eCriminology, ICT, diritto e criminologia (corso libero)
90408;25876;Valutazione delle politiche contro la crimininalità
90409;25877;Lab. appl.: Fonti e storiografia per la storia del pensiero politico moderno
90410;25878;Lab. appl.: Il ricorso tributario
90412;25880;Lab. appl.: Constitutional torts
90415;25883;Lab. appl.: Storia del pensiero giuridico moderno
90416;25884;Lab. appl.: The Law of Biobanks and Personalised Medicine
90417;25885;Lab. appl.: Simulazione di un processo amministrativo
90424;25891;Lab. appl.: Diritto degli sport di montagna
90428;25892;Diritto civile 
90491;0416G/01;Carriera tipo: ETICA, POLITICA E SCIENZE DELLE RELIGIONI
90492;0416G/02;Carriera tipo: LOGICA, TEORIA DEL LINGUAGGIO E INFORMATICA
90493;0416G/03;Carriera tipo: STORIA DELLA FILOSOFIA, SCIENZE STORICHE E SCIENZE UMANE
90494;0416G/04;Carriera tipo: PER L'INSEGNAMENTO
90495;0417G/01;Carriera tipo: ARCHEOLOGIA
90496;0417G/02;Carriera tipo: ARCHIVISTICO-LIBRARIA
90497;0417G/03;Carriera tipo: MUSICALE
90498;0417G/04;Carriera tipo: STORICO - ARTISTICO
90499;0419G/01;Carriera tipo: LETTERE CLASSICHE
90500;0419G/02;Carriera tipo: LETTERE MODERNE
90501;0419G/03;Carriera tipo: STORIA
90502;0420H/01;Carriera tipo: Filosofia, logica e informatica
90503;0420H/02;Carriera tipo: Etica, politica e scienze delle religioni
90504;0420H/03;Carriera tipo: Storia della filosofia e scienze umane
90505;0421H/01;Carriera tipo: ambito ARCHEOLOGICO
90506;0421H/02;Carriera tipo: ambito MUSICALE E DELLO SPETTACOLO
90507;0421H/03;Carriera tipo: ambito STORICO-ARTISTICO
90508;0334H/4;Materials science and engineering
90509;130422;Competenze linguistiche in accesso
90510;0333H/1;Robotica
90511;0333H/2;Meccanica
90512;124028;Statistica per le ricerche di mercato
90513;124029;Marketing turistico e territoriale
90514;0424H/01;Carriera tipo - AMBITO CLASSICO
90515;0424H/02;Carriera tipo - AMBITO MODERNO
90516;0425H/01;Carriera tipo - ANTICO-MEDIEVALE
90517;0425H/02;Carriera tipo - MODERNO-CONTEMPORANEA
90518;145302;Prova finale
90519;121226;Consultancy project
90520;154053;Hands on fMRI data analysis
90521;155315;International History
89717;140306;Prova finale
89718;153031;Fondamenti di design
89902;25828;Lab. appl.: Pubblica amministrazione: provvedimenti e procedimenti amministrativi
89903;25829;Lab. appl.: Le funzioni non legislative delle Camere
89939;25838;Lab. appl.: La normativa in materia di opere pubbliche
89946;120064;Economia internazionale
89948;120066;Economia dell'integrazione europea
89953;120071;Economia dei sistemi agro-alimentari
89955;120073;Economia dell'ambiente
89959;120083;Sociologia
89960;120084;Sociologia economica
89963;121146;Diritto delle reti di imprese
89964;121147;Industrial organization
89966;120076;Laboratorio: Economia e mercato del lavoro
89968;120078;Laboratorio: Analisi esporativa dei dati aziendali
89970;120082;Laboratorio: Costruire un Business plan
89973;145261;Computer Vision
89978;145263;Macroeconomia
89993;0417G/1;Indirizzo archeologico
89994;0417G/2;Indirizzo archivistico-librario
89995;0417G/3;Indirizzo musicale e dello spettacolo
89996;0417G/4;Indirizzo storico artistico
90004;120088;Contabilità, bilancio e principi contabili
90007;120091;Prova finale
90013;0421H/2;Indirizzo Storico-artistico
90018;0425H/1;Indirizzo - Antico-medievale
90022;121151;Prova di conoscenza linguistica L.M. - tedesco
90023;151152;Prova di conoscenza linguistica L.M. - spagnolo
90024;24058;Economia dei sistemi di welfare
90040;155223;Prova finale (Laurea Magistrale)
90043;145273;Experimental space-time and gravitational physics
90056;25842;Filosofia del diritto
90060;25846;Istituzioni di diritto dell'Unione Europea
90061;25847;Diritto costituzionale
90062;25848;Diritto internazionale
90065;25851;Diritto amministrativo
90074;25860;Diritto commerciale avanzato
90099;145274;English for academic purposes
90105;IM92;Stage20
90132;135194;Seminario di preparazione alla tesi I
90141;135203;Research methods in history
90143;135179;Teorie e metodi della pianificazione sociale
90164;150034;Psicologia generale
90162;135204;Sociologia del territorio
90163;IM97;New Insights intothe Mechanism of ....... prof. Matthews
90213;153051;Tirocinio formativo
90214;150047;Intelligenza artificiale e tecnologie informatiche
90215;152035;Psicologia delle organizzazioni
90216;152036;Psicologia per la gestione delle risorse umane
90217;152037;Processi negoziali e sociali nei contesti di lavoro
90219;152039;Ergonomia cognitiva con applicazioni alle disabilità cognitive/percettive
90220;152040;Processi psicosociali nelle organizzazioni
90221;152041;Psicobiologia dello stress e del comportamento sociale
90222;152043;Organizzazione aziendale
90223;152044;Psicologia della formazione e dell'orientamento
90225;152046;Tirocinio formativo
90226;152047;Prova finale
90227;152048;Neuroscienze cognitive
90228;152049;Laboratori per acquisizione strumenti di indagine, diagnosi e riabilitazione
90229;152050;Metodi di indagine in neuroscienze cognitive e cliniche
90236;154031;Foundations of Cognitive Psychology
90238;154033;Foundations of Cognitive Neuroscience
90239;154034;Neuroscience
90241;154036;Intro to Human Language
90246;154041;Independent Studies
90249;154044;Cognitive Psychology
90252;154047;Intro to AI
90254;154049;Intro to Programming Using Perl
90255;154050;Computational Vision
90258;152058;Psicologia del consumo e della decisione economica
90259;152059;Psicologia del ragionamento con applicazioni ai contesti giuridico e clinico
90287;145279;Fondamenti logici della matematica
90332;121158;Behavioural Economics
90334;121160;International Economics
90337;121163;International Corporate Strategy
90347;121173;Master thesis - LM Economics
90348;121174;Modelli statistici per l'economia e la finanza
90350;121176;Diritto bancario e degli intermediari finanziari
90362;121188;Prova finale - LM Finanza
90366;121192;Economia e gestione delle imprese turistiche
90370;121196;Information tecnology ed efficienza organizzativa
90373;121200;Management dell'impresa cooperativa, sociale e delle aziende non profit
90383;120097;Laboratorio dei mercati
90392;154052;Neural decoding
90454;155312;International Institutions and Regimes
90469;130400;Letteratura e cultura inglese I
89704;130347;Letteratura inglese II - LM
89706;130349;Letteratura tedesca II - LM
89707;130350;Lingue e letterature anglo-americane II
89708;130351;Laboratorio di analisi del turismo e sistemi informatici per il turismo
89712;130355;Lingua inglese II - LM
89714;130357;Lingua tedesca II - LM
89715;130358;Sociologia dei processi culturali e comunicativi I
88767;130172;Storia romana I - LM
89765;135168;Sociologia della scienza
89772;135169;Matematica e competenze informatiche
89776;121128;Diritto commerciale progredito
89783;121135;Macroeconomia progredito
89785;121137;Mercati e intermediari finanziari progredito
89793;120059;Laboratorio di pianificazione finanziaria
89827;121144;Impresa cooperativa
89828;120061;Workshop sulla comunicazione
89833;25822;Diritto amministrativo avanzato
89835;145202;Analisi funzionale
89838;25824;Crime and punishment in the United States
89839;145204;Biofisica
89840;145205;Calcolo delle probabilità II
89842;25825;Economic Analysis of Legal Institutions
89844;25826;Protection of Fundamental Rights in Europe
89845;145209;Computational Physics (advanced)
89858;145210;Comunicazione delle Scienze
89861;145213;Effective Field Theory
89863;145215;Experimental Physics Laboratory at High School Level II
89865;145217;Fisica del clima
89870;145222;Fondamenti di ricerca clinica
89874;145226;Geometria per la grafica
89879;145231;Laboratory of Condensed Matter
89880;145232;Laboratory of Energy Conversion Processes
89884;145236;Neurobiologia e Neuropatologia molecolare
89890;145242;Relatività
89892;145244;Statistica matematica
89895;145247;Tecniche analitiche bioorganiche
89896;145248;Teoria dei gruppi
89898;145250;Teoria di Galois
89905;145253;Foundations of Geometry
89907;135171;Competenze informatiche
89922;25834;Lab. appl.: Società e modelli di governance
90009;0420H/1;Indirizzo - Filosofia, logica e informatica
90011;0420H/3;Indirizzo - Storia della filosofia e scienze umane
90020;120092;Geografia economica
90044;120093;Logistics and distribution management
90049;130365;Prova linguistica (livello B2) - Tedesco
90050;IA18;Advanced numerical methods for free-surface hydrodynamics
90051;121155;Tirocinio - General Management
90052;140411;Vitienologia internazionale
90053;25839;Istituzioni di diritto privato I
90067;25853;Diritto commerciale
90073;25859;Storia del pensiero giuridico moderno I
90076;25862;Diritto tributario
90096;SB07;Molecular Sprectroscopic Tecniques
90106;IM93;Schools3
90107;IM94;WorkShop3
90111;152034;Metodi statistici per la neuropsicologia cognitiva
90124;135175;Language and society
90125;135176;Metodi quantitativi per la ricerca
90130;135192;Culture and globalization
90131;135193;Stage
90149;135185;Informatica ed organizzazione aziendale
90157;135182;Sociologia della salute
90168;150041;Psicologia sociale
90170;150043;Psicologia clinica
90171;150044;Psicologia dello sviluppo
90174;150048;Tirocinio
90176;150050;Psicologia della memoria e dell'apprendimento
90180;150035;Basi biologiche del comportamento
90183;150054;Ergonomia cognitiva
90187;153034;Psicologia generale
90188;153035;Sociologia della comunicazione
90195;153042;Probabilità e statistica
90199;153046;Cognizione e comunicazione sociale
90201;153048;intelligenza artificiale
90203;153049;Teorie e tecniche di riconoscimento 
90211;153058;Ulteriori competenze linguistiche - Lingua francese
90212;153059;Ulteriori competenze linguistiche - Lingua spagnola
90273;130393;Storia delle religioni
90274;145275;Biologia degli organismi
